dateTime,value__bpm,value__confidence
11/01/23 19:27:34,88,1
11/01/23 19:27:49,87,1
11/01/23 19:27:59,88,1
11/01/23 19:28:09,89,1
11/01/23 19:28:14,90,1
11/01/23 19:28:19,91,1
11/01/23 19:28:24,93,1
11/01/23 19:28:29,96,3
11/01/23 19:28:34,95,2
11/01/23 19:28:39,92,2
11/01/23 19:28:54,92,2
11/01/23 19:28:59,92,1
11/01/23 19:29:04,93,1
11/01/23 19:29:19,93,1
11/01/23 19:29:34,93,1
11/01/23 19:29:39,91,1
11/01/23 19:29:49,91,0
11/01/23 19:30:04,91,0
11/01/23 19:30:19,91,0
11/01/23 19:30:24,92,0
11/01/23 19:30:29,93,0
11/01/23 19:30:34,94,0
11/01/23 19:30:39,96,0
11/01/23 19:30:44,98,1
11/01/23 19:30:49,97,1
11/01/23 19:30:59,99,1
11/01/23 19:31:04,89,3
11/01/23 19:31:09,88,2
11/01/23 19:31:14,89,2
11/01/23 19:31:29,89,2
11/01/23 19:31:39,88,2
11/01/23 19:31:49,89,2
11/01/23 19:31:54,89,2
11/01/23 19:32:04,91,2
11/01/23 19:32:09,92,2
11/01/23 19:32:14,91,2
11/01/23 19:32:29,92,2
11/01/23 19:32:44,92,2
11/01/23 19:32:59,91,2
11/01/23 19:33:04,90,2
11/01/23 19:33:09,91,2
11/01/23 19:33:14,92,2
11/01/23 19:33:19,93,2
11/01/23 19:33:24,86,2
11/01/23 19:33:29,85,2
11/01/23 19:33:44,85,2
11/01/23 19:33:59,86,2
11/01/23 19:34:09,87,2
11/01/23 19:34:14,87,1
11/01/23 19:34:24,86,1
11/01/23 19:34:39,87,2
11/01/23 19:34:44,88,2
11/01/23 19:34:54,87,2
11/01/23 19:34:59,88,2
11/01/23 19:35:14,88,2
11/01/23 19:35:29,87,2
11/01/23 19:35:44,87,2
11/01/23 19:35:59,87,2
11/01/23 19:36:04,88,2
11/01/23 19:36:09,88,2
11/01/23 19:36:14,87,2
11/01/23 19:36:19,86,2
11/01/23 19:36:24,87,2
11/01/23 19:36:29,88,2
11/01/23 19:36:34,89,2
11/01/23 19:36:39,88,2
11/01/23 19:36:54,87,2
11/01/23 19:37:09,87,2
11/01/23 19:37:14,86,2
11/01/23 19:37:24,85,2
11/01/23 19:37:34,84,2
11/01/23 19:37:39,85,2
11/01/23 19:37:44,86,2
11/01/23 19:37:54,85,2
11/01/23 19:38:04,84,2
11/01/23 19:38:14,85,2
11/01/23 19:38:19,84,2
11/01/23 19:38:34,82,2
11/01/23 19:38:39,81,2
11/01/23 19:38:44,83,2
11/01/23 19:38:49,84,2
11/01/23 19:38:54,83,2
11/01/23 19:39:09,82,2
11/01/23 19:39:19,83,2
11/01/23 19:39:24,85,2
11/01/23 19:39:29,86,2
11/01/23 19:39:34,87,2
11/01/23 19:39:44,86,2
11/01/23 19:39:59,86,2
11/01/23 19:40:09,85,2
11/01/23 19:40:24,85,2
11/01/23 19:40:34,87,2
11/01/23 19:40:49,87,2
11/01/23 19:40:59,85,2
11/01/23 19:41:04,84,2
11/01/23 19:41:19,84,2
11/01/23 19:41:34,85,2
11/01/23 19:41:44,87,2
11/01/23 19:41:49,86,2
11/01/23 19:41:54,84,2
11/01/23 19:41:59,86,2
11/01/23 19:42:04,87,2
11/01/23 19:42:19,87,2
11/01/23 19:42:34,87,2
11/01/23 19:42:49,88,2
11/01/23 19:42:59,89,2
11/01/23 19:43:04,88,2
11/01/23 19:43:19,88,2
11/01/23 19:43:34,88,2
11/01/23 19:43:35,85,2
11/01/23 19:43:40,83,2
11/01/23 19:43:50,83,1
11/01/23 19:44:05,83,1
11/01/23 19:44:10,84,1
11/01/23 19:44:15,85,1
11/01/23 19:44:30,85,1
11/01/23 19:44:35,86,1
11/01/23 19:44:50,86,1
11/01/23 19:45:05,87,2
11/01/23 19:45:15,86,2
11/01/23 19:45:30,86,2
11/01/23 19:45:40,85,2
11/01/23 19:45:55,84,2
11/01/23 19:46:05,85,2
11/01/23 19:46:10,86,2
11/01/23 19:46:15,87,2
11/01/23 19:46:25,86,2
11/01/23 19:46:30,85,2
11/01/23 19:46:45,86,2
11/01/23 19:46:55,87,2
11/01/23 19:47:00,90,2
11/01/23 19:47:05,91,2
11/01/23 19:47:10,92,2
11/01/23 19:47:15,93,2
11/01/23 19:47:20,92,2
11/01/23 19:47:25,91,2
11/01/23 19:47:30,91,2
11/01/23 19:47:40,87,3
11/01/23 19:47:45,87,2
11/01/23 19:47:50,88,2
11/01/23 19:48:05,88,2
11/01/23 19:48:20,86,2
11/01/23 19:48:25,83,2
11/01/23 19:48:35,81,2
11/01/23 19:48:40,80,2
11/01/23 19:48:55,81,2
11/01/23 19:49:00,84,3
11/01/23 19:49:10,83,2
11/01/23 19:49:15,84,2
11/01/23 19:49:20,87,3
11/01/23 19:49:25,90,2
11/01/23 19:49:40,90,2
11/01/23 19:49:50,89,2
11/01/23 19:49:55,88,2
11/01/23 19:50:00,89,2
11/01/23 19:50:15,89,2
11/01/23 19:50:20,90,2
11/01/23 19:50:25,89,2
11/01/23 19:50:30,89,1
11/01/23 19:50:35,90,1
11/01/23 19:50:40,91,1
11/01/23 19:50:45,92,2
11/01/23 19:50:50,93,2
11/01/23 19:50:55,93,2
11/01/23 19:51:00,94,2
11/01/23 19:51:15,95,2
11/01/23 19:51:30,95,2
11/01/23 19:51:45,94,2
11/01/23 19:52:00,94,2
11/01/23 19:52:05,93,2
11/01/23 19:52:15,92,2
11/01/23 19:52:30,92,2
11/01/23 19:52:45,92,2
11/01/23 19:53:00,92,2
11/01/23 19:53:15,92,2
11/01/23 19:53:30,90,2
11/01/23 19:53:35,89,2
11/01/23 19:53:40,87,2
11/01/23 19:53:55,87,2
11/01/23 19:54:05,86,2
11/01/23 19:54:10,85,2
11/01/23 19:54:15,84,2
11/01/23 19:54:20,82,2
11/01/23 19:54:25,81,2
11/01/23 19:54:30,82,2
11/01/23 19:54:45,84,2
11/01/23 19:54:50,85,2
11/01/23 19:55:05,85,2
11/01/23 19:55:10,83,2
11/01/23 19:55:20,82,2
11/01/23 19:55:25,80,2
11/01/23 19:55:40,81,2
11/01/23 19:55:55,80,2
11/01/23 19:56:00,81,2
11/01/23 19:56:05,82,2
11/01/23 19:56:10,83,2
11/01/23 19:56:15,82,2
11/01/23 19:56:30,84,2
11/01/23 19:56:40,83,2
11/01/23 19:56:50,82,2
11/01/23 19:57:00,83,2
11/01/23 19:57:10,84,2
11/01/23 19:57:25,84,2
11/01/23 19:57:40,85,2
11/01/23 19:57:45,82,2
11/01/23 19:58:00,82,2
11/01/23 19:58:15,82,2
11/01/23 19:58:30,82,2
11/01/23 19:58:40,82,2
11/01/23 19:58:45,81,2
11/01/23 19:58:50,78,2
11/01/23 19:59:00,79,2
11/01/23 19:59:05,80,2
11/01/23 19:59:10,82,2
11/01/23 19:59:16,83,2
11/01/23 19:59:26,82,2
11/01/23 19:59:31,80,2
11/01/23 19:59:46,81,2
11/01/23 19:59:51,82,2
11/01/23 19:59:56,83,2
11/01/23 20:00:06,84,2
11/01/23 20:00:11,84,1
11/01/23 20:00:21,86,2
11/01/23 20:00:26,85,2
11/01/23 20:00:36,86,2
11/01/23 20:00:41,86,1
11/01/23 20:00:56,84,1
11/01/23 20:01:01,85,1
11/01/23 20:01:06,85,2
11/01/23 20:01:16,84,2
11/01/23 20:01:26,85,2
11/01/23 20:01:41,86,2
11/01/23 20:01:56,86,2
11/01/23 20:02:01,88,2
11/01/23 20:02:06,89,2
11/01/23 20:02:21,89,2
11/01/23 20:02:31,88,2
11/01/23 20:02:36,86,2
11/01/23 20:02:41,85,2
11/01/23 20:02:56,85,2
11/01/23 20:03:06,86,2
11/01/23 20:03:11,86,2
11/01/23 20:03:16,87,2
11/01/23 20:03:21,84,2
11/01/23 20:03:31,85,2
11/01/23 20:03:36,86,2
11/01/23 20:03:41,85,2
11/01/23 20:03:46,86,2
11/01/23 20:03:51,89,1
11/01/23 20:03:56,88,1
11/01/23 20:04:01,87,1
11/01/23 20:04:06,87,2
11/01/23 20:04:16,86,2
11/01/23 20:04:21,87,2
11/01/23 20:04:26,86,2
11/01/23 20:04:41,87,2
11/01/23 20:04:46,88,2
11/01/23 20:04:51,89,1
11/01/23 20:05:01,90,2
11/01/23 20:05:06,89,1
11/01/23 20:05:16,90,1
11/01/23 20:05:21,92,1
11/01/23 20:05:26,94,2
11/01/23 20:05:36,94,1
11/01/23 20:05:41,95,1
11/01/23 20:05:56,94,1
11/01/23 20:06:06,92,2
11/01/23 20:06:21,91,2
11/01/23 20:06:26,90,2
11/01/23 20:06:31,88,2
11/01/23 20:06:36,89,2
11/01/23 20:06:41,90,2
11/01/23 20:06:56,90,2
11/01/23 20:07:01,87,2
11/01/23 20:07:06,87,1
11/01/23 20:07:21,88,1
11/01/23 20:07:26,89,2
11/01/23 20:07:36,90,1
11/01/23 20:07:41,92,2
11/01/23 20:07:46,93,2
11/01/23 20:07:51,94,2
11/01/23 20:07:56,95,2
11/01/23 20:08:11,95,2
11/01/23 20:08:16,96,2
11/01/23 20:08:21,95,2
11/01/23 20:08:26,92,2
11/01/23 20:08:31,91,2
11/01/23 20:08:46,91,2
11/01/23 20:08:56,86,2
11/01/23 20:09:01,82,2
11/01/23 20:09:11,83,2
11/01/23 20:09:16,84,2
11/01/23 20:09:26,85,2
11/01/23 20:09:31,86,2
11/01/23 20:09:36,84,2
11/01/23 20:09:41,85,2
11/01/23 20:09:46,88,3
11/01/23 20:09:51,88,2
11/01/23 20:10:06,88,2
11/01/23 20:10:11,89,2
11/01/23 20:10:26,90,2
11/01/23 20:10:41,91,2
11/01/23 20:10:46,92,2
11/01/23 20:10:51,91,2
11/01/23 20:10:56,90,2
11/01/23 20:11:01,89,2
11/01/23 20:11:11,90,2
11/01/23 20:11:16,93,2
11/01/23 20:11:21,97,2
11/01/23 20:11:26,99,2
11/01/23 20:11:31,100,2
11/01/23 20:11:36,99,2
11/01/23 20:11:41,98,2
11/01/23 20:11:46,97,2
11/01/23 20:11:56,96,1
11/01/23 20:12:01,94,1
11/01/23 20:12:11,93,1
11/01/23 20:12:16,91,1
11/01/23 20:12:26,91,2
11/01/23 20:12:31,90,2
11/01/23 20:12:46,90,2
11/01/23 20:12:51,89,2
11/01/23 20:12:56,89,2
11/01/23 20:13:01,90,2
11/01/23 20:13:06,91,2
11/01/23 20:13:11,92,2
11/01/23 20:13:16,93,2
11/01/23 20:13:31,94,2
11/01/23 20:13:36,95,2
11/01/23 20:13:41,97,1
11/01/23 20:13:46,100,1
11/01/23 20:13:51,110,2
11/01/23 20:13:56,111,2
11/01/23 20:14:06,108,2
11/01/23 20:14:16,107,2
11/01/23 20:14:21,104,2
11/01/23 20:14:26,100,2
11/01/23 20:14:31,96,2
11/01/23 20:14:36,86,2
11/01/23 20:14:41,85,2
11/01/23 20:14:56,85,2
11/01/23 20:15:11,85,2
11/01/23 20:15:21,86,2
11/01/23 20:15:31,85,2
11/01/23 20:15:36,83,2
11/01/23 20:15:41,85,2
11/01/23 20:15:46,86,2
11/01/23 20:15:52,84,2
11/01/23 20:16:07,84,2
11/01/23 20:16:17,83,2
11/01/23 20:16:22,82,2
11/01/23 20:16:32,80,2
11/01/23 20:16:37,77,3
11/01/23 20:16:42,81,2
11/01/23 20:16:57,80,2
11/01/23 20:17:12,76,2
11/01/23 20:17:17,74,2
11/01/23 20:17:32,74,2
11/01/23 20:17:42,75,2
11/01/23 20:17:52,77,1
11/01/23 20:17:57,79,1
11/01/23 20:18:12,80,1
11/01/23 20:18:27,83,2
11/01/23 20:18:32,84,2
11/01/23 20:18:47,85,2
11/01/23 20:18:57,84,2
11/01/23 20:19:02,83,2
11/01/23 20:19:07,84,2
11/01/23 20:19:22,83,2
11/01/23 20:19:27,81,2
11/01/23 20:19:32,80,2
11/01/23 20:19:37,81,2
11/01/23 20:19:42,83,2
11/01/23 20:19:57,84,2
11/01/23 20:20:02,84,2
11/01/23 20:20:12,84,1
11/01/23 20:20:17,84,2
11/01/23 20:20:22,84,1
11/01/23 20:20:37,84,1
11/01/23 20:20:42,85,2
11/01/23 20:20:52,83,2
11/01/23 20:20:57,82,2
11/01/23 20:21:02,78,2
11/01/23 20:21:17,78,2
11/01/23 20:21:22,79,2
11/01/23 20:21:37,79,2
11/01/23 20:21:47,80,2
11/01/23 20:21:52,82,2
11/01/23 20:22:07,83,2
11/01/23 20:22:22,83,2
11/01/23 20:22:27,84,2
11/01/23 20:22:42,85,2
11/01/23 20:22:47,86,2
11/01/23 20:22:57,85,2
11/01/23 20:23:02,83,2
11/01/23 20:23:07,82,2
11/01/23 20:23:12,80,2
11/01/23 20:23:17,74,2
11/01/23 20:23:22,75,2
11/01/23 20:23:37,75,2
11/01/23 20:23:52,75,1
11/01/23 20:23:57,76,1
11/01/23 20:24:12,76,1
11/01/23 20:24:22,75,1
11/01/23 20:24:32,76,1
11/01/23 20:24:37,77,2
11/01/23 20:24:42,78,2
11/01/23 20:24:47,79,2
11/01/23 20:24:52,80,2
11/01/23 20:24:57,81,2
11/01/23 20:25:12,82,2
11/01/23 20:25:17,83,2
11/01/23 20:25:27,86,2
11/01/23 20:25:32,87,2
11/01/23 20:25:47,87,1
11/01/23 20:25:57,86,1
11/01/23 20:26:02,84,1
11/01/23 20:26:07,83,1
11/01/23 20:26:12,84,1
11/01/23 20:26:27,84,1
11/01/23 20:26:32,83,2
11/01/23 20:26:47,83,2
11/01/23 20:26:57,83,1
11/01/23 20:27:12,83,1
11/01/23 20:27:27,84,2
11/01/23 20:27:32,85,2
11/01/23 20:27:42,86,2
11/01/23 20:27:52,86,1
11/01/23 20:27:57,86,1
11/01/23 20:28:02,87,1
11/01/23 20:28:07,88,1
11/01/23 20:28:12,87,1
11/01/23 20:28:17,83,1
11/01/23 20:28:22,81,1
11/01/23 20:28:32,81,0
11/01/23 20:28:47,81,0
11/01/23 20:29:02,84,0
11/01/23 20:29:17,85,0
11/01/23 20:29:27,86,0
11/01/23 20:29:32,89,0
11/01/23 20:29:37,97,0
11/01/23 20:29:42,101,1
11/01/23 20:29:57,100,1
11/01/23 20:30:12,99,1
11/01/23 20:30:27,99,1
11/01/23 20:30:37,99,0
11/01/23 20:30:52,99,0
11/01/23 20:31:02,98,0
11/01/23 20:31:07,97,1
11/01/23 20:31:22,97,1
11/01/23 20:31:27,95,1
11/01/23 20:31:37,95,2
11/01/23 20:31:42,96,2
11/01/23 20:31:48,96,2
11/01/23 20:31:53,95,2
11/01/23 20:32:03,94,1
11/01/23 20:32:13,93,1
11/01/23 20:32:18,92,2
11/01/23 20:32:33,92,2
11/01/23 20:32:48,90,2
11/01/23 20:32:53,88,2
11/01/23 20:33:03,89,2
11/01/23 20:33:18,89,2
11/01/23 20:33:28,88,2
11/01/23 20:33:38,89,2
11/01/23 20:33:53,89,2
11/01/23 20:34:08,89,2
11/01/23 20:34:23,88,2
11/01/23 20:34:28,87,2
11/01/23 20:34:43,87,2
11/01/23 20:34:53,86,2
11/01/23 20:34:58,85,2
11/01/23 20:35:03,86,2
11/01/23 20:35:08,87,2
11/01/23 20:35:23,86,2
11/01/23 20:35:38,87,2
11/01/23 20:35:48,86,2
11/01/23 20:35:53,85,2
11/01/23 20:36:08,85,2
11/01/23 20:36:13,86,2
11/01/23 20:36:18,86,2
11/01/23 20:36:28,85,2
11/01/23 20:36:43,84,2
11/01/23 20:36:58,84,2
11/01/23 20:37:03,85,2
11/01/23 20:37:08,84,2
11/01/23 20:37:13,83,2
11/01/23 20:37:18,84,2
11/01/23 20:37:23,85,2
11/01/23 20:37:28,86,2
11/01/23 20:37:33,85,2
11/01/23 20:37:48,84,2
11/01/23 20:37:53,83,2
11/01/23 20:38:08,83,2
11/01/23 20:38:13,84,2
11/01/23 20:38:28,83,1
11/01/23 20:38:43,83,2
11/01/23 20:38:53,82,2
11/01/23 20:38:58,83,2
11/01/23 20:39:03,84,2
11/01/23 20:39:13,85,2
11/01/23 20:39:18,84,2
11/01/23 20:39:28,85,2
11/01/23 20:39:33,84,2
11/01/23 20:39:38,83,2
11/01/23 20:39:48,82,2
11/01/23 20:40:03,82,2
11/01/23 20:40:08,82,2
11/01/23 20:40:18,81,2
11/01/23 20:40:33,81,2
11/01/23 20:40:48,80,2
11/01/23 20:40:53,81,2
11/01/23 20:40:58,82,2
11/01/23 20:41:13,83,2
11/01/23 20:41:23,84,2
11/01/23 20:41:33,83,2
11/01/23 20:41:43,82,2
11/01/23 20:41:48,81,2
11/01/23 20:41:53,82,2
11/01/23 20:41:58,83,2
11/01/23 20:42:03,85,2
11/01/23 20:42:13,86,2
11/01/23 20:42:18,85,3
11/01/23 20:42:23,85,2
11/01/23 20:42:38,85,2
11/01/23 20:42:48,86,2
11/01/23 20:43:03,86,2
11/01/23 20:43:08,87,2
11/01/23 20:43:13,86,2
11/01/23 20:43:18,84,2
11/01/23 20:43:33,84,2
11/01/23 20:43:48,84,2
11/01/23 20:43:53,85,2
11/01/23 20:44:08,87,2
11/01/23 20:44:13,87,3
11/01/23 20:44:18,85,2
11/01/23 20:44:33,85,3
11/01/23 20:44:38,86,2
11/01/23 20:44:43,85,2
11/01/23 20:44:53,84,3
11/01/23 20:45:03,85,2
11/01/23 20:45:13,86,2
11/01/23 20:45:18,85,2
11/01/23 20:45:23,83,3
11/01/23 20:45:28,82,3
11/01/23 20:45:33,82,2
11/01/23 20:45:48,83,2
11/01/23 20:45:53,81,2
11/01/23 20:45:58,82,2
11/01/23 20:46:03,81,2
11/01/23 20:46:13,79,2
11/01/23 20:46:28,79,2
11/01/23 20:46:33,83,2
11/01/23 20:46:38,86,2
11/01/23 20:46:43,87,2
11/01/23 20:46:48,88,3
11/01/23 20:46:53,87,3
11/01/23 20:46:58,86,2
11/01/23 20:47:13,86,2
11/01/23 20:47:28,86,2
11/01/23 20:47:33,83,2
11/01/23 20:47:38,82,2
11/01/23 20:47:43,83,2
11/01/23 20:47:53,82,2
11/01/23 20:47:58,82,3
11/01/23 20:48:03,82,2
11/01/23 20:48:18,82,2
11/01/23 20:48:23,88,3
11/01/23 20:48:28,88,2
11/01/23 20:48:38,87,2
11/01/23 20:48:43,86,2
11/01/23 20:48:53,85,2
11/01/23 20:48:58,85,3
11/01/23 20:49:03,87,3
11/01/23 20:49:13,87,2
11/01/23 20:49:23,88,2
11/01/23 20:49:28,89,2
11/01/23 20:49:33,90,2
11/01/23 20:49:48,90,2
11/01/23 20:49:58,89,2
11/01/23 20:50:03,88,2
11/01/23 20:50:18,88,2
11/01/23 20:50:28,87,2
11/01/23 20:50:33,85,2
11/01/23 20:50:38,84,2
11/01/23 20:50:43,83,2
11/01/23 20:50:53,85,2
11/01/23 20:51:08,85,2
11/01/23 20:51:09,85,2
11/01/23 20:51:24,86,2
11/01/23 20:51:34,84,3
11/01/23 20:51:39,82,3
11/01/23 20:51:44,80,3
11/01/23 20:51:59,81,2
11/01/23 20:52:04,82,2
11/01/23 20:52:19,82,2
11/01/23 20:52:34,82,2
11/01/23 20:52:39,83,2
11/01/23 20:52:44,86,2
11/01/23 20:52:49,87,2
11/01/23 20:52:54,85,2
11/01/23 20:52:59,82,2
11/01/23 20:53:04,80,3
11/01/23 20:53:09,80,2
11/01/23 20:53:14,81,2
11/01/23 20:53:29,82,2
11/01/23 20:53:34,83,2
11/01/23 20:53:49,82,2
11/01/23 20:53:54,82,3
11/01/23 20:54:04,83,3
11/01/23 20:54:09,85,2
11/01/23 20:54:19,86,2
11/01/23 20:54:24,84,2
11/01/23 20:54:29,82,3
11/01/23 20:54:34,80,3
11/01/23 20:54:39,82,3
11/01/23 20:54:44,85,3
11/01/23 20:54:49,87,3
11/01/23 20:54:54,88,3
11/01/23 20:55:04,88,2
11/01/23 20:55:14,87,2
11/01/23 20:55:24,86,2
11/01/23 20:55:29,85,2
11/01/23 20:55:39,84,2
11/01/23 20:55:44,83,3
11/01/23 20:55:49,84,3
11/01/23 20:56:04,83,3
11/01/23 20:56:09,81,2
11/01/23 20:56:24,82,2
11/01/23 20:56:29,85,3
11/01/23 20:56:39,84,3
11/01/23 20:56:44,83,2
11/01/23 20:56:59,83,2
11/01/23 20:57:14,85,2
11/01/23 20:57:19,86,2
11/01/23 20:57:29,84,2
11/01/23 20:57:34,83,2
11/01/23 20:57:39,82,2
11/01/23 20:57:44,83,3
11/01/23 20:57:49,84,3
11/01/23 20:57:54,85,3
11/01/23 20:58:04,85,2
11/01/23 20:58:09,85,2
11/01/23 20:58:19,84,2
11/01/23 20:58:24,85,3
11/01/23 20:58:29,85,2
11/01/23 20:58:34,86,2
11/01/23 20:58:39,83,3
11/01/23 20:58:44,81,3
11/01/23 20:58:49,80,3
11/01/23 20:58:54,79,3
11/01/23 20:58:59,80,3
11/01/23 20:59:04,81,3
11/01/23 20:59:09,82,2
11/01/23 20:59:24,82,2
11/01/23 20:59:29,83,2
11/01/23 20:59:34,80,2
11/01/23 20:59:39,77,3
11/01/23 20:59:49,78,3
11/01/23 20:59:59,80,2
11/01/23 21:00:14,80,2
11/01/23 21:00:29,80,2
11/01/23 21:00:39,79,2
11/01/23 21:00:54,79,2
11/01/23 21:00:59,80,2
11/01/23 21:01:04,83,2
11/01/23 21:01:09,82,2
11/01/23 21:01:14,80,2
11/01/23 21:01:29,80,2
11/01/23 21:01:34,80,2
11/01/23 21:01:49,82,2
11/01/23 21:01:54,85,2
11/01/23 21:01:59,86,2
11/01/23 21:02:09,85,2
11/01/23 21:02:19,84,2
11/01/23 21:02:24,80,3
11/01/23 21:02:29,79,2
11/01/23 21:02:44,79,2
11/01/23 21:02:49,80,3
11/01/23 21:02:59,79,2
11/01/23 21:03:09,77,2
11/01/23 21:03:24,77,2
11/01/23 21:03:29,78,3
11/01/23 21:03:34,78,2
11/01/23 21:03:49,78,2
11/01/23 21:04:04,78,2
11/01/23 21:04:19,78,2
11/01/23 21:04:34,78,2
11/01/23 21:04:39,78,1
11/01/23 21:04:54,79,1
11/01/23 21:04:59,80,2
11/01/23 21:05:04,79,2
11/01/23 21:05:19,79,2
11/01/23 21:05:34,79,2
11/01/23 21:05:49,78,2
11/01/23 21:05:50,78,2
11/01/23 21:05:55,78,3
11/01/23 21:06:00,78,2
11/01/23 21:06:15,78,2
11/01/23 21:06:30,79,2
11/01/23 21:06:40,80,3
11/01/23 21:06:45,79,3
11/01/23 21:06:55,78,3
11/01/23 21:07:10,77,3
11/01/23 21:07:15,77,2
11/01/23 21:07:20,78,2
11/01/23 21:07:35,78,2
11/01/23 21:07:45,79,1
11/01/23 21:08:00,83,1
11/01/23 21:08:05,83,3
11/01/23 21:08:10,82,2
11/01/23 21:08:15,79,3
11/01/23 21:08:20,77,2
11/01/23 21:08:30,79,2
11/01/23 21:08:45,79,2
11/01/23 21:08:50,80,2
11/01/23 21:08:55,78,3
11/01/23 21:09:05,78,2
11/01/23 21:09:15,76,3
11/01/23 21:09:25,76,2
11/01/23 21:09:40,76,2
11/01/23 21:09:55,77,1
11/01/23 21:10:00,77,1
11/01/23 21:10:05,76,3
11/01/23 21:10:20,77,2
11/01/23 21:10:25,78,2
11/01/23 21:10:30,80,3
11/01/23 21:10:35,81,3
11/01/23 21:10:40,82,3
11/01/23 21:10:55,82,3
11/01/23 21:11:00,82,2
11/01/23 21:11:05,83,2
11/01/23 21:11:20,82,3
11/01/23 21:11:25,80,3
11/01/23 21:11:30,79,3
11/01/23 21:11:35,80,3
11/01/23 21:11:40,79,3
11/01/23 21:11:45,78,3
11/01/23 21:11:50,79,3
11/01/23 21:11:55,80,3
11/01/23 21:12:05,78,3
11/01/23 21:12:10,77,3
11/01/23 21:12:20,81,3
11/01/23 21:12:25,82,3
11/01/23 21:12:30,80,3
11/01/23 21:12:35,80,2
11/01/23 21:12:50,80,2
11/01/23 21:12:55,80,3
11/01/23 21:13:00,78,2
11/01/23 21:13:05,78,3
11/01/23 21:13:10,79,3
11/01/23 21:13:15,79,2
11/01/23 21:13:20,80,3
11/01/23 21:13:25,81,3
11/01/23 21:13:30,82,3
11/01/23 21:13:35,81,3
11/01/23 21:13:40,78,3
11/01/23 21:13:45,80,3
11/01/23 21:13:50,81,2
11/01/23 21:14:05,79,2
11/01/23 21:14:10,77,3
11/01/23 21:14:15,76,2
11/01/23 21:14:20,74,2
11/01/23 21:14:30,73,3
11/01/23 21:14:35,73,2
11/01/23 21:14:50,72,2
11/01/23 21:14:55,74,2
11/01/23 21:15:00,76,2
11/01/23 21:15:05,75,2
11/01/23 21:15:10,73,3
11/01/23 21:15:25,73,3
11/01/23 21:15:30,73,2
11/01/23 21:15:35,72,3
11/01/23 21:15:40,71,3
11/01/23 21:15:45,71,2
11/01/23 21:15:50,75,3
11/01/23 21:15:55,77,2
11/01/23 21:16:00,76,2
11/01/23 21:16:05,78,2
11/01/23 21:16:20,77,2
11/01/23 21:16:25,73,3
11/01/23 21:16:30,73,2
11/01/23 21:16:45,74,2
11/01/23 21:16:50,73,2
11/01/23 21:17:00,75,2
11/01/23 21:17:05,76,2
11/01/23 21:17:10,75,3
11/01/23 21:17:15,74,2
11/01/23 21:17:25,74,3
11/01/23 21:17:30,75,3
11/01/23 21:17:35,74,3
11/01/23 21:17:50,74,3
11/01/23 21:18:00,75,3
11/01/23 21:18:10,76,3
11/01/23 21:18:15,77,2
11/01/23 21:18:20,77,3
11/01/23 21:18:25,76,2
11/01/23 21:18:35,75,2
11/01/23 21:18:40,74,3
11/01/23 21:18:45,73,3
11/01/23 21:18:50,72,3
11/01/23 21:18:55,73,3
11/01/23 21:19:00,74,2
11/01/23 21:19:05,74,2
11/01/23 21:19:15,75,3
11/01/23 21:19:25,74,2
11/01/23 21:19:40,74,2
11/01/23 21:19:55,75,2
11/01/23 21:20:00,76,2
11/01/23 21:20:05,77,2
11/01/23 21:20:20,77,2
11/01/23 21:20:25,79,2
11/01/23 21:20:30,80,3
11/01/23 21:20:35,78,3
11/01/23 21:20:45,79,2
11/01/23 21:20:50,79,3
11/01/23 21:20:55,78,3
11/01/23 21:21:00,79,3
11/01/23 21:21:10,78,3
11/01/23 21:21:15,77,3
11/01/23 21:21:20,75,3
11/01/23 21:21:25,74,3
11/01/23 21:21:35,73,3
11/01/23 21:21:50,74,3
11/01/23 21:21:55,75,3
11/01/23 21:22:00,75,2
11/01/23 21:22:10,76,2
11/01/23 21:22:15,77,3
11/01/23 21:22:20,78,3
11/01/23 21:22:25,79,3
11/01/23 21:22:31,78,2
11/01/23 21:22:46,78,2
11/01/23 21:22:56,77,2
11/01/23 21:23:01,82,2
11/01/23 21:23:06,85,3
11/01/23 21:23:11,82,3
11/01/23 21:23:16,81,3
11/01/23 21:23:21,80,3
11/01/23 21:23:26,82,2
11/01/23 21:23:31,83,2
11/01/23 21:23:36,82,2
11/01/23 21:23:41,81,3
11/01/23 21:23:46,79,2
11/01/23 21:24:01,79,2
11/01/23 21:24:11,80,2
11/01/23 21:24:26,81,1
11/01/23 21:24:41,81,1
11/01/23 21:24:56,81,1
11/01/23 21:25:01,80,1
11/01/23 21:25:16,79,1
11/01/23 21:25:21,80,1
11/01/23 21:25:36,79,1
11/01/23 21:25:41,77,1
11/01/23 21:25:56,77,1
11/01/23 21:26:11,76,2
11/01/23 21:26:21,77,2
11/01/23 21:26:36,77,2
11/01/23 21:26:41,77,2
11/01/23 21:26:56,77,2
11/01/23 21:27:01,76,3
11/01/23 21:27:06,75,3
11/01/23 21:27:16,76,3
11/01/23 21:27:26,74,3
11/01/23 21:27:36,75,3
11/01/23 21:27:41,76,3
11/01/23 21:27:46,77,3
11/01/23 21:27:56,79,2
11/01/23 21:28:11,79,2
11/01/23 21:28:21,80,2
11/01/23 21:28:26,79,2
11/01/23 21:28:31,73,3
11/01/23 21:28:36,70,3
11/01/23 21:28:41,68,3
